ORDER_ID,RETAILER_ID,INVOICE_DATE,MONTH,DAY,YEAR,PRODUCT_ID,PRICE_PER_UNIT,UNITS_SOLD,OPERATING_MARGIN,SALES_METHOD,PRODUCT_NAME,RETAILER,REGION,STATE,CITY,TOTAL_SALES
3792,K00WNEAL,2021-10-12,10,12,2021,120,60.0,200,0.35,In-store,Women's Street Footwear,Kohl's,West,New Mexico,Albuquerque,12000.0
3798,K00WNEAL,2021-11-11,11,11,2021,120,60.0,320,0.35,In-store,Women's Street Footwear,Kohl's,West,New Mexico,Albuquerque,19200.0
3804,K00NDEWI,2021-12-10,12,10,2021,120,60.0,375,0.35,In-store,Women's Street Footwear,Kohl's,Northeast,Delaware,Wilmington,22500.0
3810,K00NDEWI,2021-01-21,1,21,2021,120,40.0,325,0.3,In-store,Women's Street Footwear,Kohl's,Northeast,Delaware,Wilmington,13000.0
3816,K00NDEWI,2021-02-19,2,19,2021,120,40.0,300,0.3,In-store,Women's Street Footwear,Kohl's,Northeast,Delaware,Wilmington,12000.0
3822,K00NDEWI,2021-03-17,3,17,2021,120,40.0,300,0.3,In-store,Women's Street Footwear,Kohl's,Northeast,Delaware,Wilmington,12000.0
3828,K00NDEWI,2021-04-18,4,18,2021,120,40.0,250,0.3,In-store,Women's Street Footwear,Kohl's,Northeast,Delaware,Wilmington,10000.0
3834,K00NDEWI,2021-05-17,5,17,2021,120,55.0,325,0.3,In-store,Women's Street Footwear,Kohl's,Northeast,Delaware,Wilmington,17875.0
3840,K00NDEWI,2021-06-19,6,19,2021,120,55.0,350,0.3,In-store,Women's Street Footwear,Kohl's,Northeast,Delaware,Wilmington,19250.0
3846,K00NDEWI,2021-07-17,7,17,2021,120,55.0,375,0.3,Outlet,Women's Street Footwear,Kohl's,Northeast,Delaware,Wilmington,20625.0
3852,K00NNENE,2021-08-18,8,18,2021,120,55.0,375,0.3,Outlet,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,20625.0
3858,K00NNENE,2021-09-17,9,17,2021,120,55.0,250,0.3,Outlet,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,13750.0
3864,K00NNENE,2021-10-19,10,19,2021,120,65.0,200,0.3,Outlet,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,13000.0
3870,K00NNENE,2021-11-18,11,18,2021,120,65.0,345,0.3,Outlet,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,22425.0
3876,K00NNENE,2021-12-17,12,17,2021,120,65.0,400,0.3,Outlet,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,26000.0
3882,K00NNENE,2021-01-24,1,24,2021,120,45.0,300,0.25,Outlet,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,13500.0
3888,K00NNENE,2021-02-22,2,22,2021,120,45.0,275,0.25,Outlet,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,12375.0
3891,K00NNENE,2020-01-03,1,3,2020,120,36.0,250,0.46,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,9000.0
3897,K00NNENE,2020-01-21,1,21,2020,120,36.0,276,0.47,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,9936.0
3903,K00NNENE,2020-01-27,1,27,2020,120,39.0,247,0.49,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,9633.0
3909,K00NNENE,2020-02-02,2,2,2020,120,39.0,252,0.5,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,9828.0
3915,K00NNENE,2020-02-08,2,8,2020,120,46.0,261,0.47,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,12006.0
3921,K00NNENE,2020-03-06,3,6,2020,120,46.0,278,0.48,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,12788.0
3927,K00NNENE,2020-03-12,3,12,2020,120,46.0,247,0.45,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,11362.0
3933,K00NNENE,2020-03-18,3,18,2020,120,45.0,257,0.46,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,11565.0
3939,K00NNENE,2020-04-21,4,21,2020,120,47.0,268,0.47,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,12596.0
3947,K00NNENE,2020-04-29,4,29,2020,120,52.0,258,0.48,Online,Women's Street Footwear,Kohl's,Northeast,New Jersey,Newark,13416.0
3953,K00NNEAL,2020-05-05,5,5,2020,120,54.0,285,0.47,Online,Women's Street Footwear,Kohl's,Northeast,New York,Albany,15390.0
3959,K00NNEAL,2020-07-21,7,21,2020,120,33.0,210,0.46,Online,Women's Street Footwear,Kohl's,Northeast,New York,Albany,6930.0
3965,K00NNEAL,2020-07-27,7,27,2020,120,32.0,176,0.45,Online,Women's Street Footwear,Kohl's,Northeast,New York,Albany,5632.0
3971,K00NNEAL,2020-08-02,8,2,2020,120,32.0,182,0.49,Online,Women's Street Footwear,Kohl's,Northeast,New York,Albany,5824.0
3977,K00WWYCH,2020-08-08,8,8,2020,120,34.0,203,0.46,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,6902.0
3983,K00WWYCH,2020-08-14,8,14,2020,120,33.0,225,0.48,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,7425.0
3989,K00WWYCH,2020-08-20,8,20,2020,120,37.0,232,0.49,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,8584.0
3995,K00WWYCH,2020-08-26,8,26,2020,120,37.0,319,0.45,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,11803.0
4001,K00WWYCH,2020-09-01,9,1,2020,120,39.0,297,0.46,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,11583.0
4007,K00WWYCH,2020-09-07,9,7,2020,120,46.0,234,0.49,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,10764.0
4013,K00WWYCH,2020-09-13,9,13,2020,120,48.0,188,0.47,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,9024.0
4019,K00WWYCH,2020-10-22,10,22,2020,120,47.0,206,0.48,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,9682.0
4025,K00WWYCH,2020-10-28,10,28,2020,120,47.0,255,0.49,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,11985.0
4031,K00WWYCH,2020-11-03,11,3,2020,120,46.0,217,0.45,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,9982.0
4037,K00WWYCH,2020-11-09,11,9,2020,120,49.0,196,0.49,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,9604.0
4043,K00WWYCH,2020-11-15,11,15,2020,120,55.0,203,0.47,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,11165.0
4049,K00WWYCH,2020-12-27,12,27,2020,120,64.0,210,0.5,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,13440.0
4055,K00WWYCH,2021-01-02,1,2,2021,120,60.0,218,0.51,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,13080.0
4061,K00WWYCH,2021-01-08,1,8,2021,120,64.0,206,0.55,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,13184.0
4067,K00WWYCH,2021-01-14,1,14,2021,120,62.0,248,0.46,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,15376.0
4073,K00WWYCH,2021-01-20,1,20,2021,120,60.0,200,0.47,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,12000.0
4079,K00WWYCH,2021-01-26,1,26,2021,120,52.0,225,0.4,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,11700.0
4085,K00WWYCH,2021-02-01,2,1,2021,120,50.0,182,0.42,Online,Women's Street Footwear,Kohl's,West,Wyoming,Cheyenne,9100.0
4091,K00SOKOK,2021-02-07,2,7,2021,120,50.0,210,0.4,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,10500.0
4097,K00MMIMI,2021-02-13,2,13,2021,120,52.0,233,0.4,Online,Women's Street Footwear,Kohl's,Midwest,Minnesota,Minneapolis,12116.0
4103,K00MMOBI,2021-03-09,3,9,2021,120,41.0,189,0.52,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,7749.0
4109,K00MMOBI,2021-03-15,3,15,2021,120,44.0,169,0.5,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,7436.0
4115,K00MMOBI,2021-03-21,3,21,2021,120,42.0,169,0.55,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,7098.0
4121,K00MMOBI,2021-04-09,4,9,2021,120,49.0,175,0.55,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,8575.0
4127,K00MMOBI,2021-04-15,4,15,2021,120,45.0,163,0.52,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,7335.0
4133,K00MMOBI,2021-04-21,4,21,2021,120,48.0,203,0.55,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,9744.0
4139,K00MMOBI,2021-04-27,4,27,2021,120,47.0,218,0.52,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,10246.0
4145,K00MMOBI,2021-05-03,5,3,2021,120,48.0,218,0.51,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,10464.0
4151,K00MMOBI,2021-05-09,5,9,2021,120,46.0,196,0.5,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,9016.0
4157,K00MMOBI,2021-05-15,5,15,2021,120,49.0,176,0.51,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,8624.0
4163,K00MMOBI,2021-05-21,5,21,2021,120,47.0,169,0.5,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,7943.0
4169,K00MMOBI,2021-05-27,5,27,2021,120,46.0,182,0.54,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,8372.0
4175,K00MMOBI,2021-06-02,6,2,2021,120,32.0,83,0.47,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,2656.0
4181,K00MMOBI,2021-06-08,6,8,2021,120,32.0,61,0.46,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,1952.0
4187,K00MMOBI,2021-06-14,6,14,2021,120,37.0,68,0.45,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,2516.0
4193,K00MMOBI,2021-06-20,6,20,2021,120,36.0,42,0.48,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,1512.0
4199,K00MMOBI,2021-06-26,6,26,2021,120,49.0,44,0.46,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,2156.0
4205,K00MMOBI,2021-07-02,7,2,2021,120,39.0,54,0.45,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,2106.0
4211,K00MMOBI,2021-07-08,7,8,2021,120,36.0,65,0.45,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,2340.0
4217,K00MMOBI,2021-07-14,7,14,2021,120,38.0,75,0.49,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,2850.0
4223,K00MMOBI,2021-07-20,7,20,2021,120,36.0,60,0.47,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,2160.0
4229,K00MMOBI,2021-07-26,7,26,2021,120,48.0,39,0.45,Online,Women's Street Footwear,Kohl's,Midwest,Montana,Billings,1872.0
4235,K00WCALO,2021-08-01,8,1,2021,120,48.0,49,0.47,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,2352.0
4241,K00WCALO,2021-08-07,8,7,2021,120,46.0,75,0.49,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,3450.0
4247,K00WCALO,2021-08-13,8,13,2021,120,27.0,158,0.41,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,4266.0
4253,K00WCALO,2021-08-19,8,19,2021,120,34.0,119,0.43,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,4046.0
4259,K00WCALO,2021-08-25,8,25,2021,120,28.0,145,0.47,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,4060.0
4265,K00WCALO,2021-08-31,8,31,2021,120,25.0,152,0.49,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,3800.0
4271,K00WCALO,2021-09-06,9,6,2021,120,24.0,175,0.47,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,4200.0
4277,K00WCALO,2021-09-12,9,12,2021,120,44.0,176,0.47,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,7744.0
4283,K00WCALO,2021-09-18,9,18,2021,120,44.0,254,0.55,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,11176.0
4289,K00WCALO,2021-09-24,9,24,2021,120,46.0,273,0.55,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,12558.0
4295,K00WCALO,2021-09-30,9,30,2021,120,59.0,203,0.53,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,11977.0
4301,K00WCALO,2021-10-06,10,6,2021,120,41.0,144,0.52,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,5904.0
4307,K00WCALO,2021-10-12,10,12,2021,120,63.0,176,0.55,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,11088.0
4313,K00WCALO,2021-10-18,10,18,2021,120,62.0,189,0.54,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,11718.0
4319,K00WCALO,2021-10-24,10,24,2021,120,33.0,56,0.51,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,1848.0
4325,K00WCALO,2021-10-30,10,30,2021,120,34.0,46,0.52,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,1564.0
4331,K00WCALO,2021-11-05,11,5,2021,120,36.0,51,0.54,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,1836.0
4337,K00WCALO,2021-11-11,11,11,2021,120,38.0,38,0.46,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,1444.0
4343,K00WCALO,2021-11-17,11,17,2021,120,52.0,42,0.46,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,2184.0
4349,K00WCALO,2021-11-23,11,23,2021,120,52.0,44,0.5,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,2288.0
4355,K00WCALO,2021-11-29,11,29,2021,120,51.0,59,0.5,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,3009.0
4361,K00WCALO,2021-12-05,12,5,2021,120,54.0,61,0.55,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,3294.0
4367,K00WCALO,2021-12-11,12,11,2021,120,41.0,50,0.45,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,2050.0
4373,K00WCALO,2021-12-17,12,17,2021,120,48.0,34,0.45,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,1632.0
4379,K00WCALO,2021-12-23,12,23,2021,120,55.0,55,0.53,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,3025.0
4385,K00WCALO,2021-12-29,12,29,2021,120,55.0,65,0.53,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,3575.0
4391,K00WCALO,2020-01-04,1,4,2020,120,41.0,117,0.54,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,4797.0
4397,K00WCALO,2020-01-10,1,10,2020,120,41.0,119,0.53,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,4879.0
4403,K00WCALO,2020-01-16,1,16,2020,120,52.0,104,0.53,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,5408.0
4409,K00WCALO,2020-01-22,1,22,2020,120,61.0,120,0.53,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,7320.0
4415,K00WCALO,2020-01-28,1,28,2020,120,63.0,116,0.57,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,7308.0
4421,K00WCALO,2020-02-03,2,3,2020,120,62.0,165,0.59,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,10230.0
4427,K00WCALO,2020-02-09,2,9,2020,120,61.0,143,0.53,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,8723.0
4433,K00WCALO,2020-02-15,2,15,2020,120,60.0,152,0.52,Online,Women's Street Footwear,Kohl's,West,California,Los Angeles,9120.0
4439,K00WCASA,2020-02-21,2,21,2020,120,57.0,117,0.5,Online,Women's Street Footwear,Kohl's,West,California,San Francisco,6669.0
4445,K00WCASA,2020-02-27,2,27,2020,120,54.0,109,0.45,Online,Women's Street Footwear,Kohl's,West,California,San Francisco,5886.0
4451,K00WNEAL,2020-03-05,3,5,2020,120,55.0,106,0.46,Online,Women's Street Footwear,Kohl's,West,New Mexico,Albuquerque,5830.0
4457,K00MKAWI,2020-03-11,3,11,2020,120,59.0,119,0.47,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,7021.0
4463,K00MKAWI,2020-03-17,3,17,2020,120,39.0,115,0.46,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,4485.0
4469,K00MKAWI,2020-03-23,3,23,2020,120,38.0,123,0.5,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,4674.0
4475,K00MKAWI,2020-03-29,3,29,2020,120,51.0,116,0.49,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,5916.0
4481,K00MKAWI,2020-04-04,4,4,2020,120,61.0,113,0.5,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,6893.0
4487,K00MKAWI,2020-04-10,4,10,2020,120,59.0,98,0.6,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,5782.0
4493,K00MKAWI,2020-04-16,4,16,2020,120,64.0,150,0.64,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,9600.0
4499,K00MKAWI,2020-04-22,4,22,2020,120,67.0,161,0.55,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,10787.0
4505,K00MKAWI,2020-04-28,4,28,2020,120,67.0,143,0.57,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,9581.0
4511,K00MKAWI,2020-05-04,5,4,2020,120,60.0,113,0.5,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,6780.0
4517,K00MKAWI,2020-05-10,5,10,2020,120,51.0,102,0.5,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,5202.0
4523,K00MKAWI,2020-05-16,5,16,2020,120,51.0,128,0.53,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,6528.0
4529,K00MKAWI,2020-05-22,5,22,2020,120,60.0,125,0.55,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,7500.0
4535,K00MKAWI,2020-05-28,5,28,2020,120,46.0,135,0.35,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,6210.0
4541,K00MKAWI,2020-06-03,6,3,2020,120,47.0,122,0.39,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,5734.0
4547,K00MKAWI,2020-06-09,6,9,2020,120,60.0,115,0.4,Online,Women's Street Footwear,Kohl's,Midwest,Kansas,Wichita,6900.0
4553,K00SOKOK,2020-06-15,6,15,2020,120,74.0,120,0.39,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,8880.0
4559,K00SOKOK,2020-06-21,6,21,2020,120,61.0,120,0.38,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,7320.0
4565,K00SOKOK,2020-06-27,6,27,2020,120,72.0,163,0.38,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,11736.0
4571,K00SOKOK,2020-07-03,7,3,2020,120,78.0,175,0.35,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,13650.0
4577,K00SOKOK,2020-07-09,7,9,2020,120,73.0,163,0.35,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,11899.0
4583,K00SOKOK,2020-07-15,7,15,2020,120,63.0,135,0.37,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,8505.0
4589,K00SOKOK,2020-07-21,7,21,2020,120,56.0,113,0.36,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,6328.0
4595,K00SOKOK,2020-07-27,7,27,2020,120,54.0,124,0.37,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,6696.0
4601,K00SOKOK,2020-08-02,8,2,2020,120,73.0,138,0.39,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,10074.0
4607,K00SOKOK,2020-08-08,8,8,2020,120,34.0,230,0.39,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,7820.0
4613,K00SOKOK,2020-08-14,8,14,2020,120,32.0,240,0.38,Online,Women's Street Footwear,Kohl's,South,Oklahoma,Oklahoma City,7680.0
4619,S00SFLOR,2020-08-20,8,20,2020,120,32.0,217,0.35,Online,Women's Street Footwear,Sports Direct,Southeast,Florida,Orlando,6944.0
4625,S00SFLOR,2020-04-24,4,24,2020,120,32.0,203,0.4,Online,Women's Street Footwear,Sports Direct,Southeast,Florida,Orlando,6496.0
4631,S00SFLOR,2020-04-24,4,24,2020,120,47.0,188,0.37,Online,Women's Street Footwear,Sports Direct,Southeast,Florida,Orlando,8836.0
4637,S00SFLOR,2020-09-07,9,7,2020,120,49.0,208,0.35,Online,Women's Street Footwear,Sports Direct,Southeast,Florida,Orlando,10192.0
4643,S00SFLOR,2020-09-13,9,13,2020,120,50.0,215,0.37,Online,Women's Street Footwear,Sports Direct,Southeast,Florida,Orlando,10750.0
4649,S00SGEAT,2020-09-19,9,19,2020,120,53.0,231,0.37,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,12243.0
4655,S00SGEAT,2020-09-25,9,25,2020,120,41.0,225,0.37,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,9225.0
4661,S00SGEAT,2020-10-01,10,1,2020,120,47.0,203,0.39,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,9541.0
4667,S00SGEAT,2020-10-07,10,7,2020,120,46.0,224,0.37,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,10304.0
4673,S00SGEAT,2020-05-24,5,24,2020,120,52.0,248,0.37,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,12896.0
4679,S00SGEAT,2020-10-19,10,19,2020,120,24.0,63,0.44,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,1512.0
4685,S00SGEAT,2020-10-25,10,25,2020,120,25.0,56,0.42,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,1400.0
4691,S00SGEAT,2020-10-31,10,31,2020,120,29.0,53,0.45,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,1537.0
4697,S00SGEAT,2020-11-06,11,6,2020,120,29.0,26,0.44,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,754.0
4703,S00SGEAT,2020-11-12,11,12,2020,120,37.0,38,0.44,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,1406.0
4709,S00SGEAT,2020-11-18,11,18,2020,120,33.0,47,0.45,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,1551.0
4715,S00SGEAT,2020-11-24,11,24,2020,120,36.0,63,0.42,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,2268.0
4721,S00SGEAT,2020-11-30,11,30,2020,120,37.0,68,0.4,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,2516.0
4727,S00SGEAT,2020-12-06,12,6,2020,120,24.0,41,0.4,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,984.0
4733,S00SGEAT,2020-12-12,12,12,2020,120,32.0,25,0.42,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,800.0
4739,S00SGEAT,2020-12-18,12,18,2020,120,36.0,38,0.4,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,1368.0
4745,S00SGEAT,2020-12-24,12,24,2020,120,44.0,56,0.41,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,2464.0
4751,S00SGEAT,2020-12-30,12,30,2020,120,41.0,119,0.59,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,4879.0
4757,S00SGEAT,2021-01-05,1,5,2021,120,43.0,122,0.57,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,5246.0
4763,S00SGEAT,2021-01-11,1,11,2021,120,42.0,128,0.57,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,5376.0
4769,S00SGEAT,2021-01-17,1,17,2021,120,44.0,120,0.6,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,5280.0
4775,S00SGEAT,2021-01-23,1,23,2021,120,44.0,111,0.55,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,4884.0
4781,S00SGEAT,2021-01-29,1,29,2021,120,44.0,165,0.55,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,7260.0
4787,S00SGEAT,2021-02-04,2,4,2021,120,44.0,143,0.59,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,6292.0
4793,S00SGEAT,2021-02-10,2,10,2021,120,49.0,130,0.59,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,6370.0
4799,S00SGEAT,2021-02-16,2,16,2021,120,42.0,117,0.56,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,4914.0
4805,S00SGEAT,2021-02-22,2,22,2021,120,41.0,116,0.57,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,4756.0
4811,S00SGEAT,2021-02-28,2,28,2021,120,37.0,123,0.57,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,4551.0
4817,S00SGEAT,2021-03-06,3,6,2021,120,42.0,133,0.6,Online,Women's Street Footwear,Sports Direct,Southeast,Georgia,Atlanta,5586.0
4823,S00SVIRI,2021-03-12,3,12,2021,120,27.0,130,0.45,Online,Women's Street Footwear,Sports Direct,Southeast,Virginia,Richmond,3510.0
4829,S00SVIRI,2021-03-18,3,18,2021,120,32.0,122,0.48,Online,Women's Street Footwear,Sports Direct,Southeast,Virginia,Richmond,3904.0
4835,S00WHAHO,2021-03-24,3,24,2021,120,28.0,124,0.55,Online,Women's Street Footwear,Sports Direct,West,Hawaii,Honolulu,3472.0
4841,S00WHAHO,2021-03-30,3,30,2021,120,19.0,135,0.55,Online,Women's Street Footwear,Sports Direct,West,Hawaii,Honolulu,2565.0
4847,S00WHAHO,2021-04-05,4,5,2021,120,19.0,180,0.54,Online,Women's Street Footwear,Sports Direct,West,Hawaii,Honolulu,3420.0
4853,S00WHAHO,2021-04-11,4,11,2021,120,36.0,169,0.51,Online,Women's Street Footwear,Sports Direct,West,Hawaii,Honolulu,6084.0
4859,S00MNOFA,2021-04-17,4,17,2021,120,36.0,263,0.6,Online,Women's Street Footwear,Sports Direct,Midwest,North Dakota,Fargo,9468.0
4865,S00WNEAL,2021-04-23,4,23,2021,120,46.0,285,0.6,Online,Women's Street Footwear,Sports Direct,West,New Mexico,Albuquerque,13110.0
4871,S00WNEAL,2021-04-29,4,29,2021,120,54.0,182,0.59,Online,Women's Street Footwear,Sports Direct,West,New Mexico,Albuquerque,9828.0
4877,S00WNEAL,2021-05-05,5,5,2021,120,36.0,147,0.58,Online,Women's Street Footwear,Sports Direct,West,New Mexico,Albuquerque,5292.0
4883,S00WNEAL,2021-05-11,5,11,2021,120,50.0,174,0.56,Online,Women's Street Footwear,Sports Direct,West,New Mexico,Albuquerque,8700.0
4889,S00WNEAL,2021-05-17,5,17,2021,120,54.0,210,0.55,Online,Women's Street Footwear,Sports Direct,West,New Mexico,Albuquerque,11340.0
